customer_id,join_date,plan,country,industry,monthly_revenue,monthly_logins,features_used,data_usage_gb,support_tickets,avg_response_time_hours,satisfaction_score,payment_method,late_payments,churned,churn_date,churn_score
CUST_008915,2023-10-05 00:47:42.365965,Basic,Germany,Healthcare,26.97,25,6,156.45,0,31.1,4.9,Credit Card,0,0,,1.34
CUST_008916,2022-08-23 00:47:42.365965,Premium,US,Retail,63.99,19,4,31.5,3,5.3,6.0,Bank Transfer,0,0,,-2.09
CUST_008917,2024-08-27 00:47:42.365965,Enterprise,US,Manufacturing,194.56,19,13,52.08,1,15.4,8.5,Credit Card,0,0,,-1.54
CUST_008918,2023-02-03 00:47:42.365965,Enterprise,US,Retail,189.22,19,9,12.62,1,4.0,6.5,Credit Card,0,0,,-2.51
CUST_008919,2024-03-31 00:47:42.365965,Basic,US,Retail,19.84,17,12,19.85,2,8.2,7.1,Credit Card,0,0,,-0.58
CUST_008920,2024-12-26 00:47:42.365965,Premium,US,Retail,60.77,16,5,51.0,0,10.1,9.0,Credit Card,1,0,,-1.95
CUST_008921,2024-11-01 00:47:42.365965,Premium,US,Healthcare,78.36,20,12,90.54,4,39.7,6.3,Credit Card,0,0,,-1.91
CUST_008922,2022-09-19 00:47:42.365965,Premium,US,Technology,86.35,10,4,97.84,4,1.2,7.5,Credit Card,2,0,,-0.33
CUST_008923,2024-11-17 00:47:42.365965,Basic,US,Technology,40.41,24,12,18.77,1,20.4,9.0,PayPal,0,0,,-3.03
CUST_008924,2023-05-07 00:47:42.365965,Enterprise,US,Healthcare,237.48,21,11,85.36,4,17.0,8.2,Bank Transfer,0,0,,-3.03
CUST_008925,2024-02-01 00:47:42.365965,Basic,US,Technology,23.17,17,5,3.28,4,70.0,6.9,Credit Card,0,0,,1.49
CUST_008926,2024-08-26 00:47:42.365965,Premium,Canada,Technology,65.71,14,5,14.22,3,26.7,6.1,Credit Card,0,0,,0.09
CUST_008927,2023-09-26 00:47:42.365965,Premium,Canada,Technology,84.16,21,13,14.62,2,26.6,8.9,PayPal,0,0,,-2.49
CUST_008928,2024-05-26 00:47:42.365965,Premium,US,Healthcare,74.93,15,10,34.43,1,30.9,8.0,Credit Card,0,0,,0.9
CUST_008929,2025-01-08 00:47:42.365965,Basic,US,Healthcare,36.21,10,7,67.68,0,6.5,6.7,PayPal,0,0,,1.11
CUST_008930,2025-01-07 00:47:42.365965,Basic,UK,Technology,33.99,13,3,29.95,2,25.4,8.5,Bank Transfer,0,0,,-2.02
CUST_008931,2025-05-26 00:47:42.365965,Basic,US,Finance,20.05,31,5,21.52,1,27.1,5.7,Credit Card,0,0,,-2.47
CUST_008932,2023-02-03 00:47:42.365965,Premium,UK,Manufacturing,81.4,19,4,3.41,2,2.8,5.6,PayPal,0,0,,1.16
CUST_008933,2025-06-24 00:47:42.365965,Basic,US,Education,33.3,15,13,18.96,4,10.5,9.2,Credit Card,1,0,,-4.92
CUST_008934,2024-09-07 00:47:42.365965,Starter,UK,Finance,6.76,7,3,5.12,3,7.1,9.0,Credit Card,0,0,,-0.07
CUST_008935,2025-05-22 00:47:42.365965,Enterprise,US,Technology,242.26,11,7,1.22,0,63.9,7.5,Credit Card,2,0,,0.16
CUST_008936,2025-02-06 00:47:42.365965,Basic,US,Education,29.94,22,13,36.31,0,11.6,3.8,Credit Card,0,0,,1.38
CUST_008937,2023-05-26 00:47:42.365965,Starter,Japan,Technology,9.86,14,13,3.87,2,44.2,7.4,Bank Transfer,0,0,,-1.4
CUST_008938,2025-05-27 00:47:42.365965,Starter,UK,Healthcare,7.48,12,8,24.45,3,7.6,8.4,Credit Card,0,0,,-3.63
CUST_008939,2024-10-23 00:47:42.365965,Premium,US,Technology,73.18,9,11,83.57,3,0.7,8.4,Credit Card,0,0,,-2.34
CUST_008940,2022-12-31 00:47:42.365965,Basic,US,Technology,23.98,20,6,61.37,1,40.5,6.7,Bank Transfer,0,0,,-0.52
CUST_008941,2023-07-15 00:47:42.365965,Basic,Canada,Technology,27.11,4,13,25.92,4,27.2,8.0,Credit Card,0,0,,1.8
CUST_008942,2024-06-30 00:47:42.365965,Basic,US,Retail,26.81,13,6,21.47,1,3.3,6.6,Credit Card,1,0,,-0.11
CUST_008943,2024-03-14 00:47:42.365965,Enterprise,Canada,Technology,206.65,5,11,32.66,1,15.5,7.2,Bank Transfer,1,0,,0.31
CUST_008944,2024-04-19 00:47:42.365965,Basic,France,Technology,23.52,23,9,74.95,2,33.1,8.4,Credit Card,0,0,,-4.07
CUST_008945,2023-11-17 00:47:42.365965,Basic,US,Education,30.06,19,13,8.72,0,31.8,9.9,Credit Card,0,0,,-2.11
CUST_008946,2024-06-16 00:47:42.365965,Basic,US,Finance,38.33,15,7,14.96,1,1.6,9.0,Credit Card,0,0,,-0.95
CUST_008947,2024-03-02 00:47:42.365965,Basic,US,Technology,31.74,24,4,100.46,2,36.8,7.0,Bank Transfer,1,0,,1.17
CUST_008948,2023-06-04 00:47:42.365965,Basic,Germany,Retail,32.92,19,7,21.82,2,17.9,8.7,Bank Transfer,1,0,,-4.4
CUST_008949,2024-01-31 00:47:42.365965,Basic,Australia,Finance,33.05,16,7,19.38,3,15.3,6.1,Credit Card,0,0,,1.2
CUST_008950,2025-04-03 00:47:42.365965,Premium,UK,Finance,55.88,18,14,44.28,2,29.6,5.5,Credit Card,2,0,,-2.21
CUST_008951,2024-01-01 00:47:42.365965,Premium,US,Technology,64.15,12,7,26.71,1,59.7,6.8,Credit Card,0,0,,-0.95
CUST_008952,2025-01-29 00:47:42.365965,Premium,Japan,Healthcare,44.56,16,13,43.08,3,10.5,6.2,Bank Transfer,0,0,,-2.13
CUST_008953,2024-09-26 00:47:42.365965,Basic,US,Technology,37.34,12,6,14.92,1,0.8,6.8,Bank Transfer,1,0,,-0.76
CUST_008954,2025-05-31 00:47:42.365965,Premium,Canada,Education,74.2,20,9,14.23,2,2.8,6.9,Credit Card,0,0,,0.02
CUST_008955,2024-12-18 00:47:42.365965,Premium,UK,Retail,100.15,23,11,44.67,3,0.6,7.7,Credit Card,1,0,,-1.11
CUST_008956,2024-12-02 00:47:42.365965,Premium,Canada,Education,64.65,1,14,131.74,4,8.6,7.8,Credit Card,0,1,2025-08-24 00:47:42.365965,3.37
CUST_008957,2024-11-08 00:47:42.365965,Basic,US,Healthcare,30.33,12,8,4.57,2,9.7,6.3,Credit Card,0,1,2025-01-31 00:47:42.365965,2.17
CUST_008958,2024-09-30 00:47:42.365965,Enterprise,UK,Manufacturing,138.7,23,6,46.74,3,0.7,9.8,Credit Card,0,0,,-1.0
CUST_008959,2023-12-17 00:47:42.365965,Basic,US,Healthcare,23.97,15,7,38.41,4,7.3,7.4,Credit Card,1,0,,0.13
CUST_008960,2024-01-28 00:47:42.365965,Basic,US,Retail,23.38,13,8,24.1,3,0.5,6.6,Credit Card,0,0,,-0.09
CUST_008961,2024-07-13 00:47:42.365965,Premium,Germany,Finance,88.39,23,7,35.88,1,47.3,7.8,Credit Card,0,0,,0.82
CUST_008962,2025-01-08 00:47:42.365965,Premium,US,Education,59.94,19,11,50.55,2,43.2,6.7,Bank Transfer,0,0,,-3.95
CUST_008963,2025-02-09 00:47:42.365965,Basic,Japan,Technology,26.61,28,8,15.12,2,8.9,6.6,Credit Card,1,0,,-3.43
CUST_008964,2022-10-09 00:47:42.365965,Premium,Canada,Finance,86.15,25,3,118.76,0,9.9,10.0,Credit Card,1,0,,-3.66
CUST_008965,2023-07-08 00:47:42.365965,Basic,UK,Technology,28.22,28,6,15.61,2,0.7,6.7,Credit Card,1,0,,-2.73
CUST_008966,2024-05-18 00:47:42.365965,Basic,Canada,Technology,27.4,15,9,6.78,2,1.4,5.0,Credit Card,2,0,,0.89
CUST_008967,2023-05-09 00:47:42.365965,Premium,US,Technology,82.86,15,6,156.77,4,3.4,6.8,Credit Card,0,0,,1.13
CUST_008968,2024-12-23 00:47:42.365965,Starter,US,Technology,9.37,10,9,54.68,2,60.4,5.2,Credit Card,0,0,,-0.43
CUST_008969,2022-10-16 00:47:42.365965,Enterprise,Canada,Retail,179.27,16,6,88.34,0,0.9,7.4,Bank Transfer,0,0,,-0.6
CUST_008970,2025-06-03 00:47:42.365965,Basic,US,Healthcare,26.66,19,11,15.59,4,38.0,7.8,Bank Transfer,0,0,,-0.73
CUST_008971,2023-03-23 00:47:42.365965,Premium,US,Healthcare,85.31,19,6,39.92,0,29.0,8.3,Credit Card,0,0,,-2.35
CUST_008972,2025-02-17 00:47:42.365965,Basic,US,Finance,25.69,13,5,9.77,3,12.6,7.1,Credit Card,0,0,,0.72
CUST_008973,2022-10-25 00:47:42.365965,Basic,Japan,Finance,33.59,22,11,21.58,0,6.2,6.6,Bank Transfer,0,0,,-0.97
CUST_008974,2025-02-11 00:47:42.365965,Basic,Germany,Technology,28.17,22,7,77.2,1,3.8,7.9,Bank Transfer,0,0,,1.4
CUST_008975,2024-05-13 00:47:42.365965,Basic,Japan,Education,40.55,9,6,45.47,0,35.2,8.8,Bank Transfer,0,0,,-1.61
CUST_008976,2023-03-11 00:47:42.365965,Premium,US,Education,83.65,11,12,228.53,3,9.0,7.3,Credit Card,0,0,,-0.34
CUST_008977,2023-06-10 00:47:42.365965,Basic,Australia,Education,17.68,14,6,94.77,4,44.3,5.5,Credit Card,0,0,,0.7
CUST_008978,2023-10-14 00:47:42.365965,Enterprise,US,Healthcare,204.54,14,12,45.57,2,20.2,7.4,Credit Card,0,0,,-0.98
CUST_008979,2023-01-06 00:47:42.365965,Enterprise,Australia,Healthcare,300.64,13,4,37.84,2,5.2,8.0,Credit Card,0,0,,-0.78
CUST_008980,2024-08-22 00:47:42.365965,Premium,US,Technology,88.07,14,5,63.43,1,3.3,8.5,Credit Card,0,0,,-1.72
CUST_008981,2024-07-14 00:47:42.365965,Enterprise,Australia,Education,144.09,13,11,48.98,5,13.9,8.0,Bank Transfer,0,0,,-1.99
CUST_008982,2023-11-14 00:47:42.365965,Enterprise,France,Technology,181.84,3,14,90.51,3,0.3,5.9,Bank Transfer,1,0,,1.66
CUST_008983,2025-06-27 00:47:42.365965,Starter,UK,Finance,11.3,6,14,1.73,1,7.3,8.4,Credit Card,0,0,,-2.6
CUST_008984,2024-07-17 00:47:42.365965,Enterprise,US,Technology,178.35,21,8,105.72,4,18.0,6.0,Credit Card,0,0,,-0.18
CUST_008985,2025-05-14 00:47:42.365965,Basic,Japan,Finance,26.04,8,13,34.44,3,21.7,9.6,PayPal,2,0,,-3.0
CUST_008986,2024-11-19 00:47:42.365965,Basic,US,Technology,29.35,22,11,18.27,2,21.8,5.9,Bank Transfer,0,0,,-0.35
CUST_008987,2023-08-15 00:47:42.365965,Enterprise,UK,Education,205.44,15,8,35.78,1,5.7,10.0,PayPal,2,0,,-2.31
CUST_008988,2023-08-07 00:47:42.365965,Starter,Canada,Finance,9.29,20,11,3.39,4,19.9,6.0,Credit Card,3,1,2024-05-10 00:47:42.365965,2.13
CUST_008989,2025-07-07 00:47:42.365965,Basic,Canada,Technology,23.72,8,5,10.13,4,21.5,7.4,Credit Card,2,0,,-1.29
CUST_008990,2024-08-27 00:47:42.365965,Basic,US,Technology,30.79,13,14,84.12,2,37.3,6.2,Credit Card,0,0,,0.22
CUST_008991,2024-02-12 00:47:42.365965,Premium,Canada,Technology,83.46,19,12,23.9,3,5.3,7.1,Credit Card,0,0,,-0.76
CUST_008992,2024-11-10 00:47:42.365965,Basic,Australia,Retail,23.6,11,8,31.17,2,24.3,7.3,Credit Card,0,0,,1.71
CUST_008993,2024-06-18 00:47:42.365965,Premium,US,Finance,90.26,13,6,60.42,4,35.5,9.8,Credit Card,0,0,,-0.97
CUST_008994,2025-05-18 00:47:42.365965,Premium,US,Technology,92.23,13,6,2.06,0,20.3,6.5,Bank Transfer,0,0,,0.74
CUST_008995,2025-05-31 00:47:42.365965,Basic,US,Healthcare,34.37,18,9,0.55,3,8.7,7.4,Credit Card,0,1,2026-03-22 00:47:42.365965,2.0
CUST_008996,2022-09-03 00:47:42.365965,Enterprise,Canada,Manufacturing,184.22,26,6,11.45,0,30.9,6.8,Credit Card,0,0,,-0.91
CUST_008997,2024-09-08 00:47:42.365965,Basic,Canada,Manufacturing,28.38,13,12,82.84,1,77.1,6.1,Bank Transfer,1,0,,-1.22
CUST_008998,2024-05-01 00:47:42.365965,Basic,France,Education,28.04,27,4,24.34,2,9.1,8.1,Bank Transfer,1,0,,-3.48
CUST_008999,2023-07-01 00:47:42.365965,Premium,US,Finance,72.29,14,3,13.81,4,44.3,8.8,Bank Transfer,0,0,,-2.52
CUST_009000,2024-11-24 00:47:42.365965,Starter,US,Healthcare,6.62,22,3,10.25,3,35.7,9.8,Bank Transfer,0,0,,-2.44
CUST_009001,2024-04-29 00:47:42.365965,Enterprise,US,Healthcare,171.73,20,3,128.86,0,16.8,7.9,Credit Card,0,0,,1.83
CUST_009002,2025-05-18 00:47:42.365965,Basic,France,Retail,30.49,4,5,80.44,2,60.6,6.9,Credit Card,1,1,2025-12-01 00:47:42.365965,2.91
CUST_009003,2024-10-07 00:47:42.365965,Basic,UK,Technology,22.23,17,5,114.5,1,46.6,6.0,Credit Card,0,0,,-0.17
CUST_009004,2024-04-23 00:47:42.365965,Basic,Australia,Education,34.69,9,13,101.01,1,20.3,8.9,Bank Transfer,0,0,,-2.41
CUST_009005,2025-01-28 00:47:42.365965,Basic,US,Retail,39.83,14,10,3.55,3,16.2,8.8,Credit Card,0,0,,0.01
CUST_009006,2024-10-31 00:47:42.365965,Premium,US,Education,77.37,16,6,71.7,1,37.3,6.8,Credit Card,0,0,,-1.15
CUST_009007,2024-01-16 00:47:42.365965,Premium,Australia,Education,92.47,22,9,33.24,1,34.9,7.5,Credit Card,0,0,,0.28
CUST_009008,2024-01-04 00:47:42.381841,Basic,US,Technology,27.79,20,12,9.09,4,7.2,8.0,Credit Card,1,0,,-1.38
CUST_009009,2022-11-04 00:47:42.381841,Premium,US,Technology,82.48,21,3,8.13,1,18.8,5.4,Credit Card,1,0,,1.38
CUST_009010,2024-06-04 00:47:42.381841,Basic,Australia,Healthcare,33.62,20,10,4.16,0,36.6,9.1,Credit Card,0,0,,-1.98
CUST_009011,2025-01-10 00:47:42.381841,Basic,US,Manufacturing,29.79,15,12,55.02,1,21.6,9.8,Credit Card,0,0,,-1.91
CUST_009012,2023-08-04 00:47:42.381841,Basic,US,Technology,36.66,11,10,21.06,2,28.0,9.6,Bank Transfer,0,0,,-2.36
CUST_009013,2023-11-23 00:47:42.381841,Basic,Japan,Technology,14.64,10,13,25.96,1,19.5,7.0,Credit Card,1,0,,0.5
CUST_009014,2022-12-04 00:47:42.381841,Basic,UK,Education,30.37,8,8,24.34,0,45.1,4.4,Credit Card,2,1,2023-09-13 00:47:42.381841,2.75
CUST_009015,2023-02-05 00:47:42.381841,Basic,US,Finance,38.06,23,13,3.11,3,43.4,7.9,Credit Card,0,0,,1.17
CUST_009016,2022-09-02 00:47:42.381841,Basic,UK,Healthcare,31.92,13,10,181.55,1,0.2,6.6,Credit Card,1,0,,-2.43
CUST_009017,2023-04-20 00:47:42.381841,Premium,US,Healthcare,70.66,15,5,131.82,1,114.2,8.4,Credit Card,2,0,,-1.77
CUST_009018,2024-06-17 00:47:42.381841,Basic,US,Technology,34.62,6,11,130.68,3,52.3,7.6,Bank Transfer,2,0,,-0.82
CUST_009019,2024-02-21 00:47:42.381841,Basic,US,Retail,33.12,8,8,31.98,4,20.4,6.9,Bank Transfer,1,0,,0.32
CUST_009020,2024-07-28 00:47:42.381841,Starter,US,Technology,10.13,16,13,30.89,3,1.9,9.9,Credit Card,0,0,,-4.62
CUST_009021,2024-06-07 00:47:42.381841,Premium,UK,Technology,100.19,13,8,46.66,0,4.0,5.9,Bank Transfer,0,0,,-0.45
CUST_009022,2023-12-20 00:47:42.381841,Enterprise,Japan,Education,233.64,11,11,43.61,2,23.3,8.3,Credit Card,0,0,,-1.85
CUST_009023,2023-05-05 00:47:42.381841,Premium,US,Finance,64.24,14,12,8.66,5,2.5,6.8,Credit Card,1,0,,-0.07
CUST_009024,2024-12-19 00:47:42.381841,Basic,US,Finance,22.52,12,12,127.15,4,8.9,7.9,Bank Transfer,0,0,,-1.03
CUST_009025,2023-10-18 00:47:42.381841,Basic,US,Technology,27.79,18,6,22.69,1,20.9,8.7,Credit Card,0,0,,-2.77
CUST_009026,2024-08-12 00:47:42.381841,Premium,US,Healthcare,65.99,9,12,19.72,2,1.4,4.4,Credit Card,0,0,,0.83
CUST_009027,2024-05-22 00:47:42.381841,Starter,US,Finance,8.49,21,4,6.35,4,53.2,8.1,Credit Card,0,0,,-2.32
CUST_009028,2022-10-22 00:47:42.381841,Premium,UK,Finance,77.5,14,14,111.18,6,55.6,8.0,Bank Transfer,0,0,,-1.24
CUST_009029,2023-02-11 00:47:42.381841,Basic,Germany,Finance,24.73,17,14,138.58,3,75.7,8.4,PayPal,0,0,,-2.37
CUST_009030,2023-01-16 00:47:42.381841,Premium,France,Healthcare,78.92,18,13,31.46,0,3.6,9.2,Credit Card,1,0,,-2.31
CUST_009031,2023-03-03 00:47:42.381841,Premium,Japan,Technology,70.4,12,4,14.36,1,57.2,8.8,Credit Card,0,0,,-2.12
CUST_009032,2024-01-08 00:47:42.381841,Basic,US,Technology,25.44,24,13,199.76,2,60.7,6.1,Credit Card,1,0,,-1.42
CUST_009033,2023-10-04 00:47:42.381841,Starter,UK,Retail,9.88,21,5,76.17,1,17.4,5.4,Credit Card,1,0,,0.38
CUST_009034,2024-12-09 00:47:42.381841,Premium,US,Education,91.25,11,5,12.38,3,17.0,8.0,Credit Card,1,0,,-1.97
CUST_009035,2023-05-25 00:47:42.381841,Premium,Canada,Finance,91.67,15,9,16.2,3,25.5,8.4,Credit Card,1,0,,-2.31
CUST_009036,2023-02-19 00:47:42.381841,Basic,US,Healthcare,21.57,14,8,53.68,2,42.7,8.4,PayPal,0,0,,-3.02
CUST_009037,2024-06-03 00:47:42.381841,Starter,US,Healthcare,10.62,18,11,5.3,0,0.7,8.8,Credit Card,1,0,,-0.56
CUST_009038,2023-07-26 00:47:42.381841,Enterprise,UK,Technology,216.21,10,9,41.06,2,11.9,6.9,Credit Card,0,0,,0.75
CUST_009039,2023-06-13 00:47:42.381841,Enterprise,US,Technology,178.32,9,4,10.48,2,80.8,5.3,Credit Card,0,0,,0.78
CUST_009040,2025-03-08 00:47:42.381841,Enterprise,US,Finance,170.48,18,8,10.32,1,0.9,7.9,PayPal,0,0,,-1.61
CUST_009041,2023-01-09 00:47:42.381841,Premium,Canada,Education,88.83,5,13,25.48,3,50.4,4.9,PayPal,1,1,2023-05-04 00:47:42.381841,2.38
CUST_009042,2025-05-09 00:47:42.381841,Premium,US,Healthcare,64.38,6,3,111.06,6,3.8,5.1,PayPal,0,1,2026-02-24 00:47:42.381841,3.25
CUST_009043,2024-02-15 00:47:42.381841,Premium,Germany,Healthcare,64.56,19,7,19.04,4,92.8,7.3,Credit Card,1,0,,0.57
CUST_009044,2023-03-31 00:47:42.381841,Premium,Australia,Technology,109.89,10,8,59.01,2,81.7,6.2,Bank Transfer,2,0,,0.96
CUST_009045,2023-11-24 00:47:42.381841,Basic,US,Manufacturing,34.5,14,6,52.97,2,24.3,7.9,Credit Card,1,0,,-0.02
CUST_009046,2023-07-27 00:47:42.381841,Premium,Japan,Manufacturing,57.92,2,4,18.57,5,1.5,5.9,Credit Card,0,1,2024-03-16 00:47:42.381841,3.61
CUST_009047,2025-05-17 00:47:42.381841,Premium,Japan,Education,98.95,23,10,36.0,2,1.5,8.8,Credit Card,1,0,,-3.69
CUST_009048,2024-11-25 00:47:42.381841,Premium,US,Finance,94.1,12,6,10.58,2,0.7,8.9,Credit Card,1,0,,-1.46
CUST_009049,2024-07-14 00:47:42.381841,Premium,US,Technology,68.86,8,10,13.45,1,7.4,8.5,Credit Card,0,0,,-2.17
CUST_009050,2023-09-26 00:47:42.381841,Premium,US,Healthcare,66.47,19,4,30.38,2,19.8,3.8,Credit Card,0,0,,0.97
CUST_009051,2023-02-19 00:47:42.381841,Starter,UK,Education,7.14,18,11,144.89,0,46.1,5.7,Credit Card,1,0,,-1.01
CUST_009052,2024-07-02 00:47:42.381841,Enterprise,Japan,Healthcare,174.92,14,6,284.94,3,40.4,7.9,Bank Transfer,1,0,,-0.27
CUST_009053,2023-07-16 00:47:42.381841,Enterprise,Australia,Finance,245.77,6,5,45.35,5,0.2,5.6,Credit Card,0,0,,-0.51
CUST_009054,2024-03-02 00:47:42.381841,Enterprise,Japan,Retail,190.29,21,3,62.65,1,32.8,6.8,Credit Card,0,0,,1.41
CUST_009055,2025-02-19 00:47:42.381841,Premium,US,Finance,76.83,9,7,30.16,2,32.4,5.8,Credit Card,0,0,,-0.24
CUST_009056,2024-05-03 00:47:42.381841,Premium,US,Healthcare,95.92,16,10,218.48,1,5.8,6.9,PayPal,1,0,,-0.42
CUST_009057,2023-06-17 00:47:42.381841,Starter,Japan,Finance,9.85,6,8,18.31,0,76.3,6.4,Credit Card,1,0,,0.31
CUST_009058,2023-06-17 00:47:42.381841,Basic,Germany,Healthcare,21.01,9,5,74.31,1,20.9,6.4,Credit Card,0,0,,-0.86
CUST_009059,2024-09-23 00:47:42.381841,Basic,Japan,Technology,35.73,12,6,33.92,2,6.9,6.5,Credit Card,1,0,,-0.18
CUST_009060,2023-10-13 00:47:42.381841,Premium,US,Technology,70.36,15,14,3.03,2,92.9,5.6,Credit Card,2,0,,-0.51
CUST_009061,2024-11-09 00:47:42.381841,Starter,US,Finance,6.99,25,14,2.4,3,15.7,5.9,Credit Card,1,0,,-2.15
CUST_009062,2025-06-28 00:47:42.381841,Basic,UK,Technology,23.02,15,3,128.69,2,8.9,9.9,Credit Card,2,0,,-2.07
CUST_009063,2023-10-04 00:47:42.381841,Premium,US,Technology,73.92,15,10,0.53,4,14.3,8.1,Credit Card,0,0,,-1.44
CUST_009064,2025-06-25 00:47:42.381841,Premium,US,Technology,85.93,23,4,40.06,3,22.7,6.9,Credit Card,0,0,,0.15
CUST_009065,2023-09-13 00:47:42.381841,Basic,Germany,Education,34.27,9,9,8.91,3,8.6,5.5,PayPal,2,0,,0.51
CUST_009066,2024-05-06 00:47:42.381841,Basic,US,Technology,26.4,23,12,8.44,5,3.5,7.8,Credit Card,0,0,,0.71
CUST_009067,2022-12-07 00:47:42.381841,Basic,Germany,Healthcare,17.71,4,6,19.78,0,36.7,5.5,Credit Card,1,1,2023-10-23 00:47:42.381841,3.25
CUST_009068,2023-09-28 00:47:42.381841,Premium,US,Technology,81.1,10,10,62.39,4,2.7,7.8,Credit Card,0,0,,0.21
CUST_009069,2024-03-28 00:47:42.381841,Basic,US,Education,21.64,10,4,23.49,1,88.8,4.9,Credit Card,0,1,2025-02-08 00:47:42.381841,4.29
CUST_009070,2025-03-04 00:47:42.381841,Basic,US,Retail,30.6,18,3,73.21,2,28.1,8.3,PayPal,1,0,,-0.48
CUST_009071,2023-05-20 00:47:42.381841,Premium,Japan,Retail,69.94,22,4,190.8,3,1.1,8.5,Credit Card,0,0,,-2.65
CUST_009072,2023-12-15 00:47:42.381841,Premium,UK,Healthcare,91.01,15,6,66.24,2,15.1,7.4,Bank Transfer,1,0,,0.55
CUST_009073,2024-05-09 00:47:42.381841,Premium,US,Healthcare,105.02,16,4,26.66,2,4.4,8.0,Bank Transfer,0,0,,-0.59
CUST_009074,2024-04-28 00:47:42.381841,Enterprise,Germany,Technology,212.9,16,14,94.91,5,2.8,10.0,Bank Transfer,0,0,,-1.09
CUST_009075,2024-12-19 00:47:42.381841,Basic,UK,Technology,29.34,13,9,172.55,2,20.0,7.8,Credit Card,0,0,,-0.99
CUST_009076,2023-12-26 00:47:42.381841,Basic,UK,Technology,28.47,4,6,40.04,2,17.3,8.7,PayPal,0,0,,0.81
CUST_009077,2025-02-14 00:47:42.381841,Enterprise,US,Finance,220.33,13,7,87.47,3,27.2,8.0,PayPal,0,0,,-1.9
CUST_009078,2023-03-07 00:47:42.381841,Enterprise,US,Retail,158.6,23,7,2.84,3,24.2,6.7,Credit Card,0,0,,-0.71
CUST_009079,2023-02-07 00:47:42.381841,Enterprise,France,Finance,186.41,15,5,87.09,2,4.5,9.4,Credit Card,1,0,,-0.75
CUST_009080,2023-10-06 00:47:42.381841,Enterprise,UK,Technology,189.82,17,4,68.78,2,13.7,5.8,Credit Card,0,0,,0.87
CUST_009081,2023-10-01 00:47:42.381841,Starter,UK,Technology,9.41,11,14,21.33,2,27.5,7.1,Credit Card,0,0,,-0.23
CUST_009082,2024-06-07 00:47:42.381841,Basic,US,Technology,36.31,7,3,188.56,2,7.4,8.9,Bank Transfer,1,0,,-2.43
CUST_009083,2024-06-09 00:47:42.381841,Basic,Canada,Healthcare,25.87,18,12,37.36,1,5.7,5.4,Credit Card,2,0,,-0.91
CUST_009084,2025-04-07 00:47:42.381841,Basic,US,Education,28.87,12,12,20.25,2,3.7,5.3,Credit Card,1,0,,0.55
CUST_009085,2022-10-10 00:47:42.381841,Enterprise,US,Finance,217.64,12,14,0.34,1,11.1,5.4,Credit Card,0,0,,0.72
CUST_009086,2022-09-30 00:47:42.381841,Enterprise,UK,Retail,143.46,15,12,2.86,3,13.2,7.5,Credit Card,1,0,,-1.09
CUST_009087,2025-04-13 00:47:42.381841,Basic,UK,Finance,35.5,17,7,17.78,4,40.7,6.4,Credit Card,0,0,,1.22
CUST_009088,2024-01-02 00:47:42.381841,Basic,US,Retail,18.67,9,5,30.83,0,15.0,8.3,Bank Transfer,0,0,,-0.38
CUST_009089,2023-03-08 00:47:42.381841,Enterprise,Canada,Finance,188.17,12,4,26.05,2,18.9,6.5,Bank Transfer,0,0,,0.83
CUST_009090,2024-11-15 00:47:42.381841,Basic,UK,Technology,36.65,10,4,53.37,0,14.6,7.8,PayPal,1,0,,-0.12
CUST_009091,2024-11-05 00:47:42.381841,Starter,US,Education,7.7,12,10,97.76,2,7.7,8.5,Credit Card,1,0,,-1.78
CUST_009092,2023-01-02 00:47:42.397685,Starter,US,Technology,11.69,19,14,70.95,2,15.4,8.0,Credit Card,1,0,,-1.35
CUST_009093,2024-08-01 00:47:42.397685,Premium,US,Retail,66.42,5,5,97.47,0,9.7,6.7,Credit Card,0,0,,0.76
CUST_009094,2023-09-17 00:47:42.397685,Basic,US,Technology,31.77,22,6,156.6,2,0.3,8.4,Credit Card,0,0,,-2.9
CUST_009095,2023-05-25 00:47:42.397685,Starter,Germany,Technology,8.35,7,3,71.64,4,26.2,7.0,Credit Card,0,0,,-1.21
CUST_009096,2024-03-20 00:47:42.397685,Premium,France,Retail,76.23,13,5,9.95,3,8.3,7.6,Credit Card,2,0,,1.15
CUST_009097,2025-06-04 00:47:42.397685,Basic,UK,Technology,37.42,5,9,39.81,2,21.9,7.4,Credit Card,0,0,,0.28
CUST_009098,2023-12-12 00:47:42.397685,Basic,US,Finance,25.92,21,6,7.35,3,1.1,6.1,Credit Card,0,1,2024-01-20 00:47:42.397685,2.86
CUST_009099,2025-07-08 00:47:42.397685,Enterprise,US,Healthcare,216.98,22,14,28.73,0,41.0,5.9,Credit Card,1,0,,0.67
CUST_009100,2022-12-15 00:47:42.397685,Enterprise,UK,Technology,228.81,14,4,74.41,2,1.7,3.8,Credit Card,0,1,2023-06-08 00:47:42.397685,2.52
CUST_009101,2024-10-22 00:47:42.397685,Enterprise,US,Finance,247.02,18,7,103.89,0,65.2,7.9,Credit Card,0,0,,0.47
CUST_009102,2023-04-15 00:47:42.397685,Enterprise,Japan,Healthcare,196.93,4,13,70.3,2,41.9,6.4,Credit Card,2,0,,0.6
CUST_009103,2025-05-03 00:47:42.397685,Basic,US,Healthcare,31.59,8,3,8.52,3,18.3,6.4,Bank Transfer,0,0,,0.35
