customer_id,ticket_id,ticket_date,ticket_type,priority,status,resolution_time_hours,customer_satisfaction
CUST_008262,TKT_016433,2024-01-16 00:47:42.222897,Feature Request,Medium,Resolved,11.0,7.835060772670033
CUST_008262,TKT_016434,2023-08-21 00:47:42.222897,Feature Request,Critical,Closed,2.2,3.913632339657165
CUST_008262,TKT_016435,2024-02-02 00:47:42.222897,Billing Question,Low,Resolved,34.6,6.575371905654765
CUST_008263,TKT_016436,2024-09-27 00:47:42.222897,Feature Request,Low,Open,0.6,4.6638735992978795
CUST_008263,TKT_016437,2024-08-20 00:47:42.222897,General Inquiry,Critical,Resolved,8.8,8.135116936172665
CUST_008264,TKT_016438,2024-04-13 00:47:42.222897,Account Access,High,Closed,24.8,9.113494122594428
CUST_008265,TKT_016439,2024-11-03 00:47:42.222897,Billing Question,Low,Closed,23.0,8.196510809672871
CUST_008265,TKT_016440,2025-02-26 00:47:42.222897,Feature Request,Critical,Open,2.7,5.264711022131048
CUST_008265,TKT_016441,2024-09-08 00:47:42.222897,Technical Issue,High,In Progress,9.6,4.696112261839502
CUST_008265,TKT_016442,2024-10-14 00:47:42.222897,General Inquiry,High,Open,7.9,6.991260298468638
CUST_008265,TKT_016443,2024-09-17 00:47:42.222897,General Inquiry,Low,Resolved,259.8,8.660512615401075
CUST_008266,TKT_016444,2024-05-03 00:47:42.222897,General Inquiry,Medium,Closed,11.4,9.958140572563924
CUST_008266,TKT_016445,2024-01-21 00:47:42.222897,Billing Question,Medium,Open,64.3,7.298634885481561
CUST_008266,TKT_016446,2024-02-17 00:47:42.222897,Technical Issue,High,Resolved,6.0,2.9122475273780335
CUST_008268,TKT_016447,2025-04-27 00:47:42.222897,Billing Question,Low,Closed,68.5,5.392960442490165
CUST_008268,TKT_016448,2026-03-30 00:47:42.222897,General Inquiry,Medium,Closed,16.5,6.714508355890134
CUST_008268,TKT_016449,2025-07-13 00:47:42.222897,Billing Question,Low,Closed,64.9,8.69408301699432
CUST_008268,TKT_016450,2025-10-20 00:47:42.222897,General Inquiry,High,In Progress,15.5,7.380543663474972
CUST_008269,TKT_016451,2025-09-08 00:47:42.222897,Feature Request,High,In Progress,12.2,8.307269189421767
CUST_008269,TKT_016452,2026-02-04 00:47:42.222897,Account Access,Medium,Closed,7.7,14.20310296660147
CUST_008269,TKT_016453,2026-05-02 00:47:42.222897,Technical Issue,Critical,Open,0.2,6.164848523017007
CUST_008270,TKT_016454,2026-02-08 00:47:42.222897,Billing Question,High,In Progress,4.2,6.925907216305731
CUST_008271,TKT_016455,2023-10-06 00:47:42.222897,General Inquiry,High,Closed,15.7,5.920530401792878
CUST_008271,TKT_016456,2024-03-13 00:47:42.222897,General Inquiry,Critical,Resolved,4.2,8.471124816711958
CUST_008271,TKT_016457,2023-12-09 00:47:42.222897,Account Access,Medium,Open,11.0,9.459707460723951
CUST_008272,TKT_016458,2024-06-29 00:47:42.222897,Technical Issue,Critical,Open,6.9,8.121650390808837
CUST_008273,TKT_016459,2024-08-14 00:47:42.222897,Billing Question,Medium,Open,45.8,6.904097046092963
CUST_008273,TKT_016460,2023-12-11 00:47:42.222897,Account Access,Critical,Closed,2.1,4.415260160897633
CUST_008274,TKT_016461,2023-11-21 00:47:42.222897,Feature Request,High,Resolved,71.9,7.343759670574543
CUST_008274,TKT_016462,2023-06-22 00:47:42.222897,Account Access,Medium,Closed,34.9,10.613515822075145
CUST_008276,TKT_016463,2025-05-01 00:47:42.222897,General Inquiry,Critical,Resolved,1.3,5.219710505456844
CUST_008276,TKT_016464,2025-07-07 00:47:42.222897,General Inquiry,Critical,In Progress,1.0,7.247368861976494
CUST_008277,TKT_016465,2023-07-07 00:47:42.222897,Account Access,Critical,Closed,1.2,5.271721748964101
CUST_008277,TKT_016466,2023-09-20 00:47:42.222897,Feature Request,Low,Open,7.2,12.097715760607244
CUST_008278,TKT_016467,2025-06-14 00:47:42.222897,Account Access,High,Resolved,12.6,5.597135410749494
CUST_008278,TKT_016468,2024-10-03 00:47:42.222897,Technical Issue,Low,Open,29.4,7.996376455154317
CUST_008278,TKT_016469,2024-09-20 00:47:42.222897,Billing Question,Low,In Progress,60.4,5.283305997193492
CUST_008278,TKT_016470,2025-05-13 00:47:42.222897,Technical Issue,Medium,In Progress,48.7,8.270190716416971
CUST_008279,TKT_016471,2024-06-06 00:47:42.222897,Billing Question,Medium,Open,15.9,9.09837839507176
CUST_008279,TKT_016472,2024-10-11 00:47:42.222897,Technical Issue,Medium,Resolved,48.0,6.045556375547552
CUST_008281,TKT_016473,2023-10-08 00:47:42.222897,Feature Request,High,In Progress,27.1,4.5048193656305635
CUST_008281,TKT_016474,2024-06-18 00:47:42.222897,Feature Request,Medium,In Progress,15.4,8.596176280093589
CUST_008281,TKT_016475,2024-02-02 00:47:42.222897,Billing Question,Low,Open,77.4,8.351631861684295
CUST_008281,TKT_016476,2023-08-05 00:47:42.222897,Billing Question,Medium,Closed,10.4,7.0452894261425945
CUST_008281,TKT_016477,2023-12-23 00:47:42.222897,Account Access,Critical,In Progress,1.1,10.469943364125786
CUST_008281,TKT_016478,2024-04-28 00:47:42.222897,Billing Question,Critical,In Progress,0.5,5.964482411800786
CUST_008282,TKT_016479,2023-10-01 00:47:42.222897,Account Access,Critical,Closed,6.2,6.520270369864127
CUST_008284,TKT_016480,2025-02-02 00:47:42.222897,General Inquiry,Critical,Closed,1.8,5.947971404127879
CUST_008284,TKT_016481,2025-07-16 00:47:42.222897,General Inquiry,Low,In Progress,10.5,6.806883154059495
CUST_008284,TKT_016482,2025-06-19 00:47:42.222897,Account Access,Critical,Resolved,6.3,4.786534852573789
CUST_008284,TKT_016483,2025-02-16 00:47:42.222897,Technical Issue,Critical,Closed,9.8,4.481528540025391
CUST_008286,TKT_016484,2025-12-01 00:47:42.222897,Account Access,High,Resolved,10.0,5.933609456650565
CUST_008286,TKT_016485,2026-01-22 00:47:42.222897,Billing Question,Critical,In Progress,1.0,4.342298585436508
CUST_008288,TKT_016486,2023-09-11 00:47:42.222897,General Inquiry,Critical,In Progress,6.0,8.105742389377818
CUST_008288,TKT_016487,2023-11-29 00:47:42.222897,Account Access,Low,In Progress,47.0,8.293959039998146
CUST_008289,TKT_016488,2023-09-18 00:47:42.222897,Billing Question,Low,Closed,40.5,7.039249488704568
CUST_008289,TKT_016489,2023-12-17 00:47:42.222897,Technical Issue,Low,In Progress,41.5,4.575254655429092
CUST_008289,TKT_016490,2024-01-08 00:47:42.222897,Account Access,Critical,Closed,0.5,9.289040802593888
CUST_008291,TKT_016491,2024-03-06 00:47:42.222897,Technical Issue,Medium,Open,27.8,6.582820213140922
CUST_008291,TKT_016492,2023-12-28 00:47:42.222897,General Inquiry,Low,Closed,107.9,7.238644345601591
CUST_008292,TKT_016493,2024-06-30 00:47:42.222897,Feature Request,Medium,Open,1.5,6.738474278058758
CUST_008295,TKT_016494,2024-01-30 00:47:42.238849,Feature Request,Low,Resolved,489.6,7.756382062491065
CUST_008296,TKT_016495,2025-10-18 00:47:42.238849,Feature Request,Medium,Resolved,28.0,8.381674912398458
CUST_008297,TKT_016496,2024-12-29 00:47:42.238849,Account Access,Medium,Closed,114.3,6.128503069949811
CUST_008297,TKT_016497,2024-11-26 00:47:42.238849,General Inquiry,Medium,Closed,5.3,9.056583256600454
CUST_008297,TKT_016498,2024-11-07 00:47:42.238849,General Inquiry,High,Resolved,20.8,4.6458171926899965
CUST_008297,TKT_016499,2024-11-22 00:47:42.238849,Account Access,Critical,Open,0.8,6.3886466652315885
CUST_008297,TKT_016500,2024-11-20 00:47:42.238849,Feature Request,Low,Resolved,63.7,7.060874416663117
CUST_008298,TKT_016501,2024-12-09 00:47:42.238849,Account Access,High,Resolved,33.5,5.96343981324369
CUST_008298,TKT_016502,2025-06-26 00:47:42.238849,Account Access,Low,Closed,1.7,6.638031346318695
CUST_008298,TKT_016503,2025-02-10 00:47:42.238849,Billing Question,Critical,Resolved,8.9,4.786671187522083
CUST_008298,TKT_016504,2025-10-07 00:47:42.238849,Technical Issue,High,In Progress,10.1,8.035162649976577
CUST_008303,TKT_016505,2025-12-09 00:47:42.238849,Feature Request,Low,In Progress,7.6,7.2080634509408945
CUST_008303,TKT_016506,2025-04-11 00:47:42.238849,Feature Request,High,In Progress,25.9,5.163299917039979
CUST_008303,TKT_016507,2025-03-27 00:47:42.238849,Account Access,Critical,Resolved,5.8,7.028791464880572
CUST_008303,TKT_016508,2025-07-28 00:47:42.238849,General Inquiry,High,In Progress,45.8,7.883759200371274
CUST_008303,TKT_016509,2025-12-24 00:47:42.238849,General Inquiry,Low,Closed,25.0,7.712707587037003
CUST_008304,TKT_016510,2025-02-28 00:47:42.238849,Account Access,Low,Resolved,61.5,5.521549016432009
CUST_008304,TKT_016511,2025-06-27 00:47:42.238849,General Inquiry,Critical,In Progress,8.0,6.441513268540638
CUST_008304,TKT_016512,2025-05-04 00:47:42.238849,Account Access,High,Resolved,56.7,6.665989300097693
CUST_008305,TKT_016513,2023-08-30 00:47:42.238849,Feature Request,Critical,Closed,1.0,5.535302501973604
CUST_008305,TKT_016514,2023-10-02 00:47:42.238849,General Inquiry,Medium,Closed,21.1,10.837325350398755
CUST_008305,TKT_016515,2023-10-05 00:47:42.238849,Technical Issue,Medium,In Progress,65.4,5.936913253029317
CUST_008305,TKT_016516,2024-06-18 00:47:42.238849,Technical Issue,Critical,Open,2.1,4.958106846804249
CUST_008305,TKT_016517,2024-01-06 00:47:42.238849,Feature Request,Low,In Progress,81.3,7.242167508597965
CUST_008305,TKT_016518,2024-07-14 00:47:42.238849,General Inquiry,Critical,Resolved,0.1,6.260543930924763
CUST_008305,TKT_016519,2023-11-07 00:47:42.238849,Feature Request,Medium,In Progress,148.6,7.718926536478339
CUST_008308,TKT_016520,2025-02-01 00:47:42.238849,General Inquiry,Low,Resolved,34.6,8.442479760676274
CUST_008308,TKT_016521,2024-10-26 00:47:42.238849,Feature Request,High,In Progress,19.6,7.857701683869777
CUST_008308,TKT_016522,2025-02-19 00:47:42.238849,Billing Question,High,Resolved,7.1,2.246480030456622
CUST_008308,TKT_016523,2025-03-15 00:47:42.238849,Feature Request,Medium,In Progress,84.7,6.711518563100693
CUST_008308,TKT_016524,2025-02-24 00:47:42.238849,Feature Request,Low,Resolved,174.6,7.79907331532749
CUST_008309,TKT_016525,2025-05-22 00:47:42.238849,Account Access,Low,Closed,11.6,8.484773753283658
CUST_008309,TKT_016526,2025-06-08 00:47:42.238849,Billing Question,Critical,Closed,3.2,7.276456085257127
CUST_008311,TKT_016527,2024-12-16 00:47:42.238849,Technical Issue,Medium,Open,3.2,8.001383543485355
CUST_008311,TKT_016528,2025-04-27 00:47:42.238849,Billing Question,High,Resolved,16.5,5.091581638085991
CUST_008311,TKT_016529,2025-10-13 00:47:42.238849,General Inquiry,High,Resolved,1.4,7.747832390341128
CUST_008312,TKT_016530,2024-09-26 00:47:42.238849,Technical Issue,High,Resolved,0.9,7.980366644264299
CUST_008313,TKT_016531,2023-04-08 00:47:42.238849,General Inquiry,Medium,In Progress,36.6,12.57078516314454
CUST_008313,TKT_016532,2023-12-19 00:47:42.238849,General Inquiry,High,Closed,64.2,5.394625929055725
CUST_008313,TKT_016533,2023-05-07 00:47:42.238849,Account Access,Low,Resolved,26.9,3.7382717834854122
CUST_008314,TKT_016534,2024-04-23 00:47:42.238849,Technical Issue,High,Open,14.8,8.369174152362843
CUST_008314,TKT_016535,2024-06-11 00:47:42.238849,Technical Issue,High,Open,20.1,6.160102776197309
CUST_008314,TKT_016536,2024-09-27 00:47:42.238849,General Inquiry,Medium,Open,1.1,7.269537237510383
CUST_008315,TKT_016537,2023-11-20 00:47:42.238849,Account Access,Medium,Closed,5.2,9.90965986383774
CUST_008315,TKT_016538,2023-08-21 00:47:42.238849,Technical Issue,Critical,Closed,4.4,7.478850085826893
CUST_008316,TKT_016539,2024-01-08 00:47:42.238849,Billing Question,Low,Resolved,46.6,8.614076884060749
CUST_008316,TKT_016540,2023-09-06 00:47:42.238849,Technical Issue,High,Open,57.3,6.704669892606396
CUST_008316,TKT_016541,2023-09-12 00:47:42.238849,Technical Issue,Low,Resolved,2.1,7.053578103667546
CUST_008316,TKT_016542,2024-01-02 00:47:42.238849,General Inquiry,Critical,Resolved,0.9,7.785207039058321
CUST_008316,TKT_016543,2024-01-31 00:47:42.238849,Account Access,Low,In Progress,10.7,11.635438287982996
CUST_008318,TKT_016544,2025-03-18 00:47:42.238849,Billing Question,High,Open,1.6,6.42845802500482
CUST_008318,TKT_016545,2025-08-25 00:47:42.238849,General Inquiry,Critical,In Progress,2.3,8.308513913436672
CUST_008320,TKT_016546,2026-02-25 00:47:42.238849,Account Access,Low,Open,54.5,6.715491776728606
CUST_008320,TKT_016547,2025-04-10 00:47:42.238849,Feature Request,Medium,Closed,2.2,3.915535542232725
CUST_008320,TKT_016548,2025-09-22 00:47:42.238849,Billing Question,High,Resolved,1.7,6.2267462522579065
CUST_008320,TKT_016549,2025-03-20 00:47:42.238849,Technical Issue,Medium,Resolved,48.7,6.819537278784221
CUST_008321,TKT_016550,2023-07-16 00:47:42.238849,General Inquiry,Critical,Open,7.5,7.691742774358215
CUST_008321,TKT_016551,2022-11-07 00:47:42.238849,General Inquiry,High,In Progress,20.0,5.593875135355546
CUST_008322,TKT_016552,2023-07-03 00:47:42.238849,Technical Issue,High,In Progress,20.9,8.343887456784573
CUST_008322,TKT_016553,2023-03-30 00:47:42.238849,Feature Request,Low,In Progress,34.4,6.330456924276527
CUST_008322,TKT_016554,2024-01-05 00:47:42.238849,Billing Question,Low,Open,32.6,9.213285248671994
CUST_008323,TKT_016555,2023-04-09 00:47:42.238849,Feature Request,Medium,Closed,145.9,4.27582482382218
CUST_008323,TKT_016556,2023-07-17 00:47:42.238849,Billing Question,High,Resolved,25.1,6.54731697681639
CUST_008323,TKT_016557,2022-12-30 00:47:42.238849,Feature Request,Medium,Closed,7.3,8.593763243983537
CUST_008323,TKT_016558,2023-08-18 00:47:42.238849,Billing Question,High,Resolved,14.6,7.716263892399497
CUST_008324,TKT_016559,2025-10-24 00:47:42.238849,Technical Issue,Medium,Resolved,32.4,4.83923641294525
CUST_008324,TKT_016560,2026-05-04 00:47:42.238849,Billing Question,High,In Progress,15.6,3.9906780905246597
CUST_008324,TKT_016561,2026-04-18 00:47:42.238849,General Inquiry,Critical,Resolved,7.0,4.882713787527871
CUST_008325,TKT_016562,2025-01-19 00:47:42.238849,Account Access,Critical,Open,0.9,8.177133783186445
CUST_008328,TKT_016563,2024-10-15 00:47:42.238849,Feature Request,Critical,Open,1.6,5.712752703679015
CUST_008328,TKT_016564,2024-01-23 00:47:42.238849,Billing Question,Critical,Closed,0.5,7.07509661274544
CUST_008328,TKT_016565,2024-07-21 00:47:42.238849,Technical Issue,High,Open,9.4,5.274657922240838
CUST_008331,TKT_016566,2025-02-07 00:47:42.238849,Technical Issue,Low,In Progress,198.7,8.031954078652102
CUST_008332,TKT_016567,2024-04-11 00:47:42.238849,General Inquiry,Critical,Open,0.9,9.900025258630176
CUST_008333,TKT_016568,2023-08-16 00:47:42.238849,Technical Issue,Low,Closed,0.4,5.247118346719524
CUST_008333,TKT_016569,2023-03-16 00:47:42.238849,Feature Request,Critical,Closed,3.8,7.281679079756409
CUST_008333,TKT_016570,2023-03-29 00:47:42.238849,Billing Question,Medium,Closed,27.2,7.441909908359078
CUST_008334,TKT_016571,2023-04-11 00:47:42.238849,Feature Request,High,Closed,31.5,8.45067753020833
CUST_008334,TKT_016572,2022-08-31 00:47:42.238849,Billing Question,High,Open,0.3,8.581292041060687
CUST_008334,TKT_016573,2022-09-21 00:47:42.238849,Feature Request,Critical,Open,5.4,10.904945562331887
CUST_008335,TKT_016574,2025-10-20 00:47:42.238849,Billing Question,Medium,Open,0.8,5.708423968021824
CUST_008336,TKT_016575,2025-01-25 00:47:42.238849,Technical Issue,Medium,In Progress,3.8,6.798479168412861
CUST_008336,TKT_016576,2024-12-09 00:47:42.238849,Technical Issue,Critical,Open,3.4,8.72559267558646
CUST_008336,TKT_016577,2025-08-10 00:47:42.238849,Feature Request,Critical,Resolved,8.3,7.421098682146011
CUST_008336,TKT_016578,2024-11-23 00:47:42.238849,Feature Request,High,In Progress,3.3,7.882506226314078
CUST_008337,TKT_016579,2023-05-03 00:47:42.238849,Account Access,High,Resolved,15.1,5.041746501548992
CUST_008337,TKT_016580,2023-05-08 00:47:42.238849,Technical Issue,Critical,In Progress,1.5,14.116475510101075
CUST_008338,TKT_016581,2023-08-05 00:47:42.238849,Account Access,High,Resolved,47.5,6.479169620409551
CUST_008338,TKT_016582,2023-11-27 00:47:42.238849,Account Access,Low,Closed,228.8,5.605134478812101
CUST_008338,TKT_016583,2024-04-11 00:47:42.238849,General Inquiry,Critical,Open,3.5,5.673167593300091
CUST_008338,TKT_016584,2023-08-21 00:47:42.238849,Account Access,Critical,Resolved,4.9,5.9407463011264285
CUST_008339,TKT_016585,2024-01-19 00:47:42.238849,Feature Request,Critical,Open,6.1,6.991579875853255
CUST_008339,TKT_016586,2023-08-05 00:47:42.238849,Feature Request,Critical,Resolved,8.8,6.432594350487137
CUST_008340,TKT_016587,2024-01-13 00:47:42.238849,Billing Question,Medium,Resolved,80.3,6.448051076252806
CUST_008341,TKT_016588,2024-06-28 00:47:42.238849,General Inquiry,Medium,Closed,62.6,2.831275471738423
CUST_008341,TKT_016589,2024-11-15 00:47:42.238849,Feature Request,Low,In Progress,2.9,4.523208793949793
CUST_008342,TKT_016590,2024-10-28 00:47:42.238849,Technical Issue,High,Resolved,13.8,7.365275952204345
CUST_008342,TKT_016591,2024-05-20 00:47:42.238849,Feature Request,Critical,Open,3.1,7.089326987446057
CUST_008344,TKT_016592,2024-09-28 00:47:42.238849,Feature Request,High,Resolved,16.7,9.556796330133029
CUST_008345,TKT_016593,2024-12-13 00:47:42.238849,General Inquiry,Critical,Closed,0.3,6.528987637419988
CUST_008346,TKT_016594,2025-07-28 00:47:42.238849,Billing Question,Critical,Closed,3.9,4.68437098922924
CUST_008346,TKT_016595,2026-02-26 00:47:42.238849,Billing Question,Medium,Closed,0.1,5.044432125758059
CUST_008349,TKT_016596,2023-04-21 00:47:42.238849,Feature Request,High,Closed,1.4,7.914717931342851
CUST_008349,TKT_016597,2022-11-24 00:47:42.238849,Account Access,High,Open,23.5,6.116082622642838
CUST_008350,TKT_016598,2024-09-24 00:47:42.238849,Account Access,Low,Closed,21.9,6.149755847019288
CUST_008350,TKT_016599,2025-01-22 00:47:42.238849,General Inquiry,Critical,Open,1.0,4.521190630036864
CUST_008350,TKT_016600,2024-06-07 00:47:42.238849,Technical Issue,Critical,Resolved,0.6,6.678656948738198
CUST_008350,TKT_016601,2024-04-21 00:47:42.238849,Billing Question,Medium,Resolved,21.7,8.30652981225708
CUST_008350,TKT_016602,2024-04-19 00:47:42.238849,Technical Issue,High,Closed,23.1,6.1493690938794545
CUST_008352,TKT_016603,2024-06-30 00:47:42.238849,Feature Request,Low,Open,8.5,4.114417179317352
CUST_008352,TKT_016604,2025-01-27 00:47:42.238849,Technical Issue,Low,Open,20.0,5.0060180501618285
CUST_008352,TKT_016605,2024-12-25 00:47:42.238849,Billing Question,High,Resolved,85.9,1.5955519460027734
CUST_008352,TKT_016606,2024-04-30 00:47:42.238849,General Inquiry,Critical,Open,2.4,10.014489758342219
CUST_008352,TKT_016607,2024-05-22 00:47:42.238849,General Inquiry,High,Resolved,59.1,2.4042444565528793
CUST_008352,TKT_016608,2025-04-13 00:47:42.238849,General Inquiry,Low,Closed,113.7,7.16745959312979
CUST_008352,TKT_016609,2024-06-10 00:47:42.238849,Billing Question,Medium,Open,14.7,7.218679389202632
CUST_008352,TKT_016610,2024-12-07 00:47:42.238849,Billing Question,Medium,In Progress,39.6,7.452146006484156
CUST_008353,TKT_016611,2024-09-19 00:47:42.238849,Billing Question,Medium,In Progress,33.1,4.606616883259945
CUST_008355,TKT_016612,2024-11-20 00:47:42.238849,Account Access,Critical,Closed,9.0,6.422107951009577
CUST_008355,TKT_016613,2025-11-13 00:47:42.238849,Feature Request,Medium,Closed,0.7,6.025295230784463
CUST_008355,TKT_016614,2025-02-27 00:47:42.238849,Account Access,Medium,Open,23.6,6.219045936243011
CUST_008355,TKT_016615,2025-03-23 00:47:42.238849,Feature Request,Medium,Resolved,70.5,8.330188398928488
CUST_008357,TKT_016616,2025-02-10 00:47:42.238849,Technical Issue,Critical,Resolved,0.5,1.5929329717059506
CUST_008359,TKT_016617,2024-11-13 00:47:42.238849,Feature Request,Medium,Open,79.0,10.549041829430758
CUST_008360,TKT_016618,2024-02-07 00:47:42.238849,Technical Issue,Low,Open,99.5,6.624186290504066
CUST_008360,TKT_016619,2024-09-11 00:47:42.238849,Account Access,Medium,Resolved,76.5,7.544368071027568
CUST_008360,TKT_016620,2024-09-20 00:47:42.238849,Account Access,Medium,Open,291.5,3.640645244829959
CUST_008361,TKT_016621,2025-08-01 00:47:42.238849,Account Access,Critical,Resolved,5.3,7.123027221962509
CUST_008362,TKT_016622,2025-01-29 00:47:42.254776,Feature Request,High,Closed,5.5,5.639994344793034
CUST_008364,TKT_016623,2025-07-10 00:47:42.254776,Feature Request,Medium,In Progress,14.5,5.17987591349932
CUST_008364,TKT_016624,2025-08-14 00:47:42.254776,Technical Issue,Low,Closed,120.0,7.981541547842955
CUST_008365,TKT_016625,2024-09-18 00:47:42.254776,Feature Request,High,Open,40.9,8.6352450742381
CUST_008365,TKT_016626,2024-07-09 00:47:42.254776,Billing Question,Medium,In Progress,22.9,8.618662352637461
CUST_008365,TKT_016627,2024-08-16 00:47:42.254776,Feature Request,Critical,Resolved,8.6,6.467509137719251
CUST_008366,TKT_016628,2025-10-04 00:47:42.254776,Account Access,Critical,Open,0.5,4.579161909195706
CUST_008368,TKT_016629,2024-06-20 00:47:42.254776,Technical Issue,Low,Closed,48.7,8.514042489717268
CUST_008368,TKT_016630,2025-03-23 00:47:42.254776,Billing Question,Medium,Resolved,16.0,8.383525245287897
CUST_008369,TKT_016631,2025-09-03 00:47:42.256392,General Inquiry,High,Resolved,14.0,10.975559980218534
CUST_008369,TKT_016632,2024-12-09 00:47:42.256392,General Inquiry,Medium,In Progress,39.0,7.584753117158187
CUST_008369,TKT_016633,2025-05-10 00:47:42.256392,Account Access,High,Resolved,25.7,5.669481399972222
CUST_008369,TKT_016634,2025-06-09 00:47:42.256392,Account Access,Critical,Closed,1.3,6.16225441219697
CUST_008370,TKT_016635,2026-02-06 00:47:42.256392,Feature Request,Critical,Open,6.5,3.894153210708002
CUST_008374,TKT_016636,2025-08-17 00:47:42.256392,Billing Question,Medium,In Progress,25.2,6.539286920970473
CUST_008376,TKT_016637,2025-09-01 00:47:42.256392,Billing Question,Critical,In Progress,0.2,4.35486355878688
CUST_008376,TKT_016638,2025-07-19 00:47:42.256392,General Inquiry,High,In Progress,126.3,8.760538866658743
CUST_008377,TKT_016639,2023-12-20 00:47:42.256392,Feature Request,Low,Resolved,189.8,8.152908226258953
CUST_008377,TKT_016640,2024-01-04 00:47:42.256392,Account Access,Medium,Closed,0.6,11.14988316967559
CUST_008377,TKT_016641,2023-07-25 00:47:42.256392,Technical Issue,High,Resolved,45.4,5.639184154129381
CUST_008377,TKT_016642,2024-02-10 00:47:42.256392,Account Access,Low,In Progress,78.6,3.4266853059257922
CUST_008379,TKT_016643,2024-09-05 00:47:42.256392,General Inquiry,Critical,Closed,3.4,8.693248539382978
CUST_008379,TKT_016644,2024-03-03 00:47:42.256392,General Inquiry,Medium,Open,8.0,8.346379778272842
CUST_008379,TKT_016645,2023-12-09 00:47:42.256392,General Inquiry,Low,Resolved,6.2,10.486855007110176
CUST_008379,TKT_016646,2023-11-02 00:47:42.256392,Technical Issue,Medium,In Progress,121.1,6.507361069403872
CUST_008380,TKT_016647,2026-03-10 00:47:42.256392,Account Access,Medium,In Progress,8.7,9.252420508669701
CUST_008380,TKT_016648,2026-02-02 00:47:42.256392,Billing Question,Medium,Resolved,15.6,3.8568100328105843
CUST_008381,TKT_016649,2026-03-14 00:47:42.256392,Feature Request,Critical,Resolved,8.0,4.02168585618999
CUST_008382,TKT_016650,2023-09-07 00:47:42.256392,Feature Request,Critical,Open,1.6,6.446111346074222
CUST_008382,TKT_016651,2023-10-12 00:47:42.256392,Feature Request,Critical,Resolved,1.5,2.4030766778405033
CUST_008384,TKT_016652,2024-09-13 00:47:42.256392,Technical Issue,High,In Progress,9.0,8.166826486248159
CUST_008385,TKT_016653,2025-01-14 00:47:42.256392,Feature Request,High,Closed,8.9,8.111866227476048
CUST_008385,TKT_016654,2025-05-15 00:47:42.256392,Technical Issue,Critical,In Progress,2.0,6.679556541992838
CUST_008385,TKT_016655,2025-01-22 00:47:42.256392,Feature Request,High,Closed,17.4,5.367127245072081
CUST_008385,TKT_016656,2024-11-09 00:47:42.256392,General Inquiry,High,Resolved,42.1,6.866889028009158
CUST_008385,TKT_016657,2024-09-02 00:47:42.256392,Account Access,Medium,Closed,0.9,8.598868495349324
CUST_008386,TKT_016658,2025-01-25 00:47:42.256392,Billing Question,Critical,Open,2.6,3.680848131379957
CUST_008386,TKT_016659,2024-02-15 00:47:42.256392,Technical Issue,Critical,Resolved,5.6,4.954402565188016
CUST_008386,TKT_016660,2024-10-18 00:47:42.256392,General Inquiry,Low,In Progress,84.1,6.7894016654968805
CUST_008386,TKT_016661,2024-03-04 00:47:42.256392,General Inquiry,Low,In Progress,68.3,5.400466497303084
CUST_008387,TKT_016662,2025-07-15 00:47:42.256392,Billing Question,Medium,Resolved,0.8,5.847096007469157
CUST_008387,TKT_016663,2025-11-15 00:47:42.256392,Technical Issue,Critical,Closed,1.0,7.802395936863032
CUST_008388,TKT_016664,2025-10-29 00:47:42.256392,Feature Request,Low,In Progress,48.7,6.803083562991601
CUST_008388,TKT_016665,2025-02-13 00:47:42.256392,Account Access,Medium,Resolved,37.1,8.654576274899263
CUST_008388,TKT_016666,2025-08-26 00:47:42.256392,Account Access,Low,Resolved,40.9,6.383832224038258
CUST_008388,TKT_016667,2025-11-29 00:47:42.256392,Account Access,Critical,Open,9.5,6.752613193940026
CUST_008388,TKT_016668,2025-01-05 00:47:42.256392,General Inquiry,Low,Resolved,69.1,9.349686585571657
CUST_008389,TKT_016669,2024-09-15 00:47:42.256392,General Inquiry,Low,Resolved,162.5,10.56568965740521
CUST_008389,TKT_016670,2024-04-15 00:47:42.256392,Technical Issue,Medium,In Progress,44.7,10.752804158027747
CUST_008389,TKT_016671,2024-03-05 00:47:42.256392,Feature Request,Critical,Closed,2.5,10.3454334745192
CUST_008390,TKT_016672,2024-11-05 00:47:42.256392,General Inquiry,Critical,Closed,2.3,9.36276461248309
CUST_008390,TKT_016673,2025-01-12 00:47:42.256392,Feature Request,Critical,Closed,5.2,7.474846742440052
CUST_008390,TKT_016674,2024-07-06 00:47:42.256392,General Inquiry,Low,Resolved,41.0,4.507475444619138
CUST_008390,TKT_016675,2024-06-30 00:47:42.256392,General Inquiry,Low,Open,25.4,6.650046474313233
CUST_008391,TKT_016676,2023-06-07 00:47:42.256392,Account Access,Medium,Closed,7.5,8.251487868794884
CUST_008391,TKT_016677,2023-02-07 00:47:42.256392,Account Access,High,In Progress,10.9,8.80964872785297
CUST_008391,TKT_016678,2023-02-25 00:47:42.256392,Account Access,Medium,Open,66.1,5.228142716558214
CUST_008391,TKT_016679,2024-01-12 00:47:42.256392,General Inquiry,High,Closed,12.7,5.710514179106621
CUST_008392,TKT_016680,2024-09-11 00:47:42.256392,Billing Question,High,Open,2.3,10.656766025660353
CUST_008392,TKT_016681,2024-10-01 00:47:42.256392,Feature Request,Medium,Open,9.7,8.994370181522598
